clasificacion,texto
Verdadero,Macri: “Aumenta sistemáticamente la matrícula de la escuela pública de la Ciudad”
Verdadero,"Creció la cantidad de alumnos en el sector estatal en tres de los últimos cuatro años, y se revirtió la caída que hubo entre 2004 y 2009. A nivel nacional la matrícula aumentó todos los años, pero en la Ciudad se logró un incremento en la primaria que en la Nación no."
Verdadero,Scioli: “Macri triplicó la deuda pública de la Ciudad”
Verdadero,Los datos oficiales muestran el incremento mencionado por el candidato presidencial del Frente para la Victoria. La deuda también aumentó en términos relativos.
Falso,Macri: “Nueve mil argentinos pierden la vida por año en las rutas”
Falso,"Las muertes en siniestros viales representan una cifra menor. Hubo una importante reducción entre 2008 y 2012, y desde ese año las víctimas comenzaron a aumentar, aunque sin llegar a los valores del primer año de mandato de la Presidenta."
Falso,Scioli: “En la Provincia han bajado 50% los homicidios en ocasión de robo desde 2014”
Falso,Todavía no existen datos oficiales públicos que permitan corroborar la evolución de los asesinatos en el distrito bonaerense. La información de 2014 muestra un incremento frente al año previo.
Falso,Morales: “En Jujuy tenemos (…) 85 mil empleados públicos y sólo 55 mil puestos en la actividad privada”
Falso,"Si se toma el total de trabajadores, el sector privado supera al estatal en la provincia. El peso del sector público es mayor, en cambio, si se cuenta solamente el trabajo registrado."
Falso,Kicillof: “Tenemos una deuda del 40% del PBI. Es de las más bajas del mundo”
Falso,"Si bien es cierto que la Argentina presenta un nivel de endeudamiento bajo comparado con países desarrollados, existen economías en América Latina que tienen menos deuda pública."
Verdadero,Vidal: “Sólo en la Provincia hay 500 mil jóvenes que no estudian ni trabajan”
Verdadero,Los datos que dio la candidata a gobernadora de la Provincia de Buenos Aires de Cambiemos coinciden con la información oficial y alternativa disponible.
Verdadero,Aníbal Fernández: “[En la Ciudad] aumentó la mortalidad infantil”
Verdadero,"Desde que Macri está al frente del Gobierno de la Ciudad la tasa subió, aunque en el último año se volvió a reducir de acuerdo con datos provisorios, algo que el candidato del FpV no mencionó."
Verdadero,#Spots Scioli: “La Argentina necesitaba que a nadie le falte su jubilación”
Verdadero,"El porcentaje de personas en edad de jubilarse que recibe el beneficio será en 2015 del 97 por ciento. Luego de una caída entre 2010 y 2014, la cobertura volvió a crecer en el último año."
Verdadero,#Spots Macri: “Uno de cada tres trabajadores de Argentina está en negro”
Verdadero,"Un tercio de quienes están ocupados tiene un empleo informal. El porcentaje actual es el más bajo del período 2003-2015, aunque en los últimos cuatro años casi no mejoró."
Falso,#Spots Rodríguez Saá: “Acá [en San Luis] todos tienen trabajo”
Falso,"La tasa de desempleo en la provincia puntana es muy baja, aunque eso no significa que todos tengan trabajo, ya que hay otros indicadores que también son relevantes para analizar el mercado laboral."
Falso,#Spots Scioli: “La AUH se necesitaba para que todos los chicos vayan a la escuela”
Falso,"La principal política social impulsada por el Gobierno nacional desde 2009 impactó en la asistencia escolar de los niños y adolescentes, aunque aún quedan chicos cubiertos que no asisten."
Verdadero,#Spots FIT: “Tres millones de familias viven de forma precaria”
Verdadero,"Hay un déficit total de esa cantidad de viviendas, entre las que hay que construir y las que hay que reparar."
Falso,Frigerio: “Este es el gobierno que más ha devaluado en el mundo”
Falso,"La Argentina es uno de los países que más devaluó su moneda, aunque no el principal. El proceso se aceleró en los últimos años."
Falso,Scioli: “Terminaremos la gestión con más de 80 hospitales”
Falso,El número citado por el gobernador y candidato presidencial del FpV no coincide con la cantidad de hospitales que tienen asignado presupuesto para funcionar durante 2015.
Falso,De Vido: “Los subsidios son una inversión y no un gasto”
Falso,"La disminución de los precios para los consumidores no es considerada por la mayoría de los economistas consultados como una inversión en si. Además, en el esquema actual, no se los destina a bienes de capital."
Verdadero,Scioli: “Realizamos la mayor campaña de reclutamiento y renovación policial de todos los tiempos”
Verdadero,"El número de efectivos se incrementó considerablemente. Pese a esto, durante 2014 aumentaron los delitos y aún no hay datos sobre sus efectos para 2015."
Falso,Massa: “En la Argentina hay más personas con pedido de captura que detenidos”
Falso,"Los datos coinciden con el cálculo del candidato presidencial. Sin embargo, no todos los pedidos de captura son asimilables a personas que cometieron delitos graves como un homicidio."
Falso,"CFK: “En la Ciudad, en algunos lugares piden DNI para ver si te atienden o no a un chiquito enfermo”"
Falso,"La legislación de la Ciudad garantiza el acceso a la Salud de manera gratuita y universal a toda la población. De hecho, los datos del Hospital Garrahan muestran que sólo el 14% de los egresos corresponde a residentes porteños."
Verdadero,"Massa: “De los ocho años de Scioli como Gobernador, los chicos [de escuelas estatales] tuvieron siete años de clase. Pasa lo mismo en la Ciudad”"
Verdadero,"Los datos son correctos, aunque refieren a todo el país e incluyen a escuelas privadas y públicas. En estas últimas el problema es mayor."
Falso,Melconian: “Desde 2007 no se crea empleo privado en la Argentina”
Falso,"La cantidad de nuevos puestos de trabajo en el sector privado aumentó entre 2007 y 2011. A partir de ese año, la generación de empleos privados se estancó y se registró un crecimiento del trabajo estatal."
Verdadero,Stolbizer: “$11 millones por día se van en publicidad oficial”
Verdadero,"Las cifras coinciden con lo mencionado por la candidata a Presidenta del frente Progresistas, aunque incluyen al programa Fútbol Para Todos, cuyos fondos no se utilizan en su totalidad para pauta publicitaria."
Falso,Niembro: “No hubo una sola contratación directa”
Falso,"Los datos oficiales muestran que las operaciones entre La Usina Producciones, empresa que integraba el ahora ex candidato a diputado nacional por el PRO, y el Gobierno de la Ciudad de Buenos Aires fueron mayormente por esta modalidad."
Falso,Infobae: “Cada 10 horas muere una persona por desnutrición en la Argentina”
Falso,"Los datos oficiales coinciden con la frase, pero la gran mayoría de los casos refiere a personas mayores de 85 años y no a chicos y adolescentes. Además, la información muestra una mejora con respecto a 2003."
Falso,"Massa: “En la Provincia, las muertes por robo aumentaron un 90% y, en la Ciudad, un 70%”"
Falso,"Los homicidios consumados en ocasión de robo en la Provincia descendieron un 8% desde 2009 y, en la Ciudad, un 47% desde 2010. Estos son los últimos datos disponibles sobre la problemática."
Falso,Scioli: “La Argentina es el país de la región donde más creció la clase media”
Falso,"Según el estudio que se considere, el país aumentó este segmento por encima o por debajo de otras naciones latinoamericanas. En los últimos cuatro años se produjo un descenso de quienes integran esta clase social en la Argentina."
Falso,"Gabbi: “La Argentina es el único país fronterizo de América, hay que remontarse a África para encontrar uno”"
Falso,"Si bien, como dijo el presidente de la Bolsa de Comercio, nuestro país es el único con esa calificación, los índices dejan fuera a muchas naciones de la región e incluyen dentro de esta categoría a países de Europa del Este y Asia."
Falso,"Alonso: “En 2003 había 2,2 millones de empleados públicos. En 2014, hay 3,7. ¿Saben todas las ‘hijas de Rossi’ que hay?”"
Falso,"La cantidad de empleados creció, aunque en una magnitud menor a la citada por la diputada nacional. Más allá del número de agentes, el trabajo estatal aumentó en áreas que son servicios esenciales para la población."
Verdadero,Patricia Giménez: “La desnutrición infantil a nivel mundial causa la mitad de las muertes en niños menores de cinco años”
Verdadero,"Las estadísticas globales muestran que la información de la diputada radical es correcta. La situación, sin embargo, viene descendiendo, y en el país representa un porcentaje menor del total. Los expertos advierten sobre el incremento de la obesidad."
Verdadero,"CFK: “El 6,6% es la tasa de desempleo más baja registrada desde 1991”"
Verdadero,"Los datos respaldan lo que dijo la Presidenta. Sin embargo, la frase omite que la caída se debe a una disminución de la población que busca trabajo, cuyas causas no es posible determinar."
Verdadero,"Facundo Moyano: “Se multiplicó 11 veces, desde el 2006, la presión tributaria sobre los trabajadores y solo 6 veces sobre las empresas”"
Verdadero,"El diputado del Frente Renovador se refería al aumento en la recaudación por Ganancias, que fue 11 veces mayor para los trabajadores en ese período. Esto, sin embargo, no es algo negativo para el sistema impositivo."
Falso,Insfrán: “Formosa tiene la mejor distribución de la riqueza”
Falso,"La provincia no está entre las jurisdicciones más igualitarias del país. De todas maneras, el índice citado por el Gobernador tras el comentario del futbolista Carlos Tévez no refuta la pobreza en el distrito."
Verdadero,Cano: “Manzur es el ministro más rico de la década kirchnerista”
Verdadero,"El gobernador electo de Tucumán declaró un patrimonio de más de $16 millones cuando lideraba la cartera de Salud, el más alto dentro del gabinete del Poder Ejecutivo Nacional."
Falso,"Bullrich: “Hoy un trabajador promedio necesita 341 sueldos para comprarse un departamento. En 2003, era la mitad”"
Falso,"Si bien hubo un gran aumento del precio de las viviendas con respecto a los salarios, no llegó a duplicarse. Distintas fuentes estiman una menor cantidad de salarios para acceder a un departamento estándar."
Falso,¿El 80% de los policías bonaerenses vive en villas de emergencia?
